Textbook_ID,ISBN,Publication_Date,Publication_Mode,Customer ID,Customer Name,Country,City,State,Postal Code,Region,Product ID,Category,Roaring_Content_type,Quantity,Discount,Profit,Roaring_Page_Number,Roaring_Sound_Length,Roaring_Sound_Frequency,Roaring_Sound_Intensity,Roaring_Sound_Location,Roaring_Sound_Size,Roaring_Visual_Effect_Duration,Roaring_Visual_Effect_Illustrator
3798,CA-2017-121314,23-09-2017,First Class,BE-11410,Bobby Elias,United States,Miami,Florida,33178,South,OFF-PA-10003395,Office Supplies,251.64,3,0.2,88.074,7687,7687,7687,7687,7687,7687,7687,7687
5415,US-2017-125647,23-09-2017,Standard Class,LC-16870,Lena Cacioppo,United States,Chicago,Illinois,60653,Central,OFF-AP-10000390,Office Supplies,73.176,6,0.8,-197.5752,7688,7688,7688,7688,7688,7688,7688,7688
5416,US-2017-125647,23-09-2017,Standard Class,LC-16870,Lena Cacioppo,United States,Chicago,Illinois,60653,Central,OFF-PA-10004888,Office Supplies,20.736,4,0.2,7.2576,7689,7689,7689,7689,7689,7689,7689,7689
5417,US-2017-125647,23-09-2017,Standard Class,LC-16870,Lena Cacioppo,United States,Chicago,Illinois,60653,Central,TEC-PH-10004188,Technology,39.984,2,0.2,-8.9964,7690,7690,7690,7690,7690,7690,7690,7690
9253,CA-2017-102309,23-09-2017,Second Class,DO-13645,Doug O'Connell,United States,Pine Bluff,Arkansas,71603,South,TEC-AC-10001114,Technology,199.95,5,0,63.984,7691,7691,7691,7691,7691,7691,7691,7691
9254,CA-2017-102309,23-09-2017,Second Class,DO-13645,Doug O'Connell,United States,Pine Bluff,Arkansas,71603,South,OFF-PA-10002005,Office Supplies,12.96,2,0,6.2208,7692,7692,7692,7692,7692,7692,7692,7692
9324,CA-2017-121853,23-09-2017,Standard Class,DB-13660,Duane Benoit,United States,Los Angeles,California,90036,West,OFF-PA-10003641,Office Supplies,211.04,8,0,97.0784,7693,7693,7693,7693,7693,7693,7693,7693
9325,CA-2017-121853,23-09-2017,Standard Class,DB-13660,Duane Benoit,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,594.816,2,0.2,59.4816,7694,7694,7694,7694,7694,7694,7694,7694
9326,CA-2017-121853,23-09-2017,Standard Class,DB-13660,Duane Benoit,United States,Los Angeles,California,90036,West,OFF-BI-10000977,Office Supplies,72.96,3,0.2,23.712,7695,7695,7695,7695,7695,7695,7695,7695
9627,CA-2017-103520,23-09-2017,First Class,MH-17785,Maya Herman,United States,Lubbock,Texas,79424,Central,OFF-PA-10001846,Office Supplies,9.248,2,0.2,3.3524,7696,7696,7696,7696,7696,7696,7696,7696
634,CA-2017-144694,24-09-2017,Second Class,BD-11605,Brian Dahlen,United States,Miami,Florida,33180,South,TEC-AC-10002857,Technology,17.88,3,0.2,2.4585,7697,7697,7697,7697,7697,7697,7697,7697
635,CA-2017-144694,24-09-2017,Second Class,BD-11605,Brian Dahlen,United States,Miami,Florida,33180,South,OFF-LA-10003930,Office Supplies,235.944,3,0.2,85.5297,7698,7698,7698,7698,7698,7698,7698,7698
718,CA-2017-108910,24-09-2017,Standard Class,KC-16540,Kelly Collister,United States,Newark,Ohio,43055,East,FUR-FU-10002253,Furniture,103.056,3,0.2,24.4758,7699,7699,7699,7699,7699,7699,7699,7699
3494,CA-2017-142034,24-09-2017,Standard Class,KB-16240,Karen Bern,United States,Saint Cloud,Minnesota,56301,Central,TEC-AC-10002305,Technology,72,4,0,12.96,7700,7700,7700,7700,7700,7700,7700,7700
3495,CA-2017-142034,24-09-2017,Standard Class,KB-16240,Karen Bern,United States,Saint Cloud,Minnesota,56301,Central,TEC-AC-10000990,Technology,655.9,5,0,275.478,7701,7701,7701,7701,7701,7701,7701,7701
3496,CA-2017-142034,24-09-2017,Standard Class,KB-16240,Karen Bern,United States,Saint Cloud,Minnesota,56301,Central,FUR-CH-10000665,Furniture,603.92,4,0,181.176,7702,7702,7702,7702,7702,7702,7702,7702
3588,CA-2017-121839,24-09-2017,Standard Class,MH-18115,Mick Hernandez,United States,Lancaster,Ohio,43130,East,TEC-PH-10002885,Technology,1169.694,3,0.4,-253.4337,7703,7703,7703,7703,7703,7703,7703,7703
5184,CA-2017-163335,24-09-2017,First Class,AG-10675,Anna Gayman,United States,Columbus,Georgia,31907,South,OFF-ST-10000885,Office Supplies,40.29,3,0,10.0725,7704,7704,7704,7704,7704,7704,7704,7704
5185,CA-2017-163335,24-09-2017,First Class,AG-10675,Anna Gayman,United States,Columbus,Georgia,31907,South,OFF-BI-10002827,Office Supplies,38.71,7,0,17.8066,7705,7705,7705,7705,7705,7705,7705,7705
5595,CA-2017-160325,24-09-2017,Same Day,BP-11095,Bart Pistole,United States,Lawrence,Massachusetts,1841,East,TEC-PH-10000984,Technology,391.98,2,0,109.7544,7706,7706,7706,7706,7706,7706,7706,7706
5596,CA-2017-160325,24-09-2017,Same Day,BP-11095,Bart Pistole,United States,Lawrence,Massachusetts,1841,East,TEC-PH-10001944,Technology,437.85,3,0,131.355,7707,7707,7707,7707,7707,7707,7707,7707
6041,CA-2017-122364,24-09-2017,Standard Class,FA-14230,Frank Atkinson,United States,Los Angeles,California,90008,West,TEC-PH-10001817,Technology,859.2,3,0.2,75.18,7708,7708,7708,7708,7708,7708,7708,7708
6042,CA-2017-122364,24-09-2017,Standard Class,FA-14230,Frank Atkinson,United States,Los Angeles,California,90008,West,TEC-MA-10001031,Technology,506.28,3,0.2,177.198,7709,7709,7709,7709,7709,7709,7709,7709
7923,CA-2017-134096,24-09-2017,Standard Class,PP-18955,Paul Prost,United States,Hollywood,Florida,33021,South,TEC-PH-10000526,Technology,383.96,5,0.2,38.396,7710,7710,7710,7710,7710,7710,7710,7710
7924,CA-2017-134096,24-09-2017,Standard Class,PP-18955,Paul Prost,United States,Hollywood,Florida,33021,South,OFF-BI-10004002,Office Supplies,15.57,3,0.7,-11.418,7711,7711,7711,7711,7711,7711,7711,7711
8485,CA-2017-142391,24-09-2017,Same Day,PB-19150,Philip Brown,United States,Seattle,Washington,98115,West,FUR-FU-10002759,Furniture,199.8,10,0,71.928,7712,7712,7712,7712,7712,7712,7712,7712
8834,US-2017-132675,24-09-2017,Standard Class,KF-16285,Karen Ferguson,United States,Sandy Springs,Georgia,30328,South,OFF-ST-10004950,Office Supplies,15.51,1,0,3.8775,7713,7713,7713,7713,7713,7713,7713,7713
8835,US-2017-132675,24-09-2017,Standard Class,KF-16285,Karen Ferguson,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10003171,Technology,89.9,2,0,25.172,7714,7714,7714,7714,7714,7714,7714,7714
8836,US-2017-132675,24-09-2017,Standard Class,KF-16285,Karen Ferguson,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10000614,Office Supplies,14.28,4,0,3.7128,7715,7715,7715,7715,7715,7715,7715,7715
8837,US-2017-132675,24-09-2017,Standard Class,KF-16285,Karen Ferguson,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10000034,Office Supplies,12.72,3,0,4.9608,7716,7716,7716,7716,7716,7716,7716,7716
8838,US-2017-132675,24-09-2017,Standard Class,KF-16285,Karen Ferguson,United States,Sandy Springs,Georgia,30328,South,OFF-LA-10003766,Office Supplies,15.75,5,0,7.56,7717,7717,7717,7717,7717,7717,7717,7717
9353,CA-2017-148411,24-09-2017,First Class,RO-19780,Rose O'Brian,United States,Chicago,Illinois,60623,Central,FUR-CH-10003973,Furniture,520.464,2,0.3,-14.8704,7718,7718,7718,7718,7718,7718,7718,7718
9354,CA-2017-148411,24-09-2017,First Class,RO-19780,Rose O'Brian,United States,Chicago,Illinois,60623,Central,OFF-PA-10002109,Office Supplies,11.424,3,0.2,3.7128,7719,7719,7719,7719,7719,7719,7719,7719
9694,CA-2017-130148,24-09-2017,Second Class,NK-18490,Neil Knudson,United States,San Francisco,California,94110,West,OFF-PA-10000551,Office Supplies,31.08,6,0,15.2292,7720,7720,7720,7720,7720,7720,7720,7720
9695,CA-2017-130148,24-09-2017,Second Class,NK-18490,Neil Knudson,United States,San Francisco,California,94110,West,OFF-SU-10001574,Office Supplies,7.3,2,0,2.19,7721,7721,7721,7721,7721,7721,7721,7721
362,CA-2017-144904,25-09-2017,Standard Class,KW-16435,Katrina Willman,United States,New York City,New York,10009,East,OFF-LA-10001158,Office Supplies,20.7,2,0,9.936,7722,7722,7722,7722,7722,7722,7722,7722
363,CA-2017-144904,25-09-2017,Standard Class,KW-16435,Katrina Willman,United States,New York City,New York,10009,East,FUR-CH-10000785,Furniture,488.646,3,0.1,86.8704,7723,7723,7723,7723,7723,7723,7723,7723
364,CA-2017-144904,25-09-2017,Standard Class,KW-16435,Katrina Willman,United States,New York City,New York,10009,East,OFF-AR-10003732,Office Supplies,5.56,2,0,1.4456,7724,7724,7724,7724,7724,7724,7724,7724
365,CA-2017-144904,25-09-2017,Standard Class,KW-16435,Katrina Willman,United States,New York City,New York,10009,East,FUR-FU-10000023,Furniture,47.12,8,0,20.7328,7725,7725,7725,7725,7725,7725,7725,7725
2035,CA-2017-162481,25-09-2017,Standard Class,CT-11995,Carol Triggs,United States,Rochester,Minnesota,55901,Central,OFF-BI-10002976,Office Supplies,8.26,2,0,3.8822,7726,7726,7726,7726,7726,7726,7726,7726
2036,CA-2017-162481,25-09-2017,Standard Class,CT-11995,Carol Triggs,United States,Rochester,Minnesota,55901,Central,FUR-CH-10003061,Furniture,269.97,3,0,51.2943,7727,7727,7727,7727,7727,7727,7727,7727
3143,CA-2017-162572,25-09-2017,Second Class,RB-19360,Raymond Buch,United States,Cincinnati,Ohio,45231,East,TEC-AC-10003628,Technology,119.96,5,0.2,35.988,7728,7728,7728,7728,7728,7728,7728,7728
3144,CA-2017-162572,25-09-2017,Second Class,RB-19360,Raymond Buch,United States,Cincinnati,Ohio,45231,East,OFF-AR-10001547,Office Supplies,10.608,6,0.2,0.9282,7729,7729,7729,7729,7729,7729,7729,7729
5152,CA-2017-169929,25-09-2017,First Class,LS-17200,Luke Schmidt,United States,Helena,Montana,59601,West,OFF-ST-10002352,Office Supplies,39.9,5,0,10.374,7730,7730,7730,7730,7730,7730,7730,7730
5715,CA-2017-116939,25-09-2017,Standard Class,AG-10900,Arthur Gainer,United States,Richmond,Virginia,23223,South,OFF-ST-10001476,Office Supplies,177.55,5,0,47.9385,7731,7731,7731,7731,7731,7731,7731,7731
7086,CA-2017-112004,25-09-2017,First Class,AH-10075,Adam Hart,United States,Chester,Pennsylvania,19013,East,OFF-BI-10003476,Office Supplies,8.595,5,0.7,-6.303,7732,7732,7732,7732,7732,7732,7732,7732
7087,CA-2017-112004,25-09-2017,First Class,AH-10075,Adam Hart,United States,Chester,Pennsylvania,19013,East,OFF-SU-10000157,Office Supplies,190.896,2,0.2,-42.9516,7733,7733,7733,7733,7733,7733,7733,7733
7871,CA-2017-122112,25-09-2017,Standard Class,CA-11965,Carol Adams,United States,Lakewood,Ohio,44107,East,OFF-EN-10004459,Office Supplies,24.448,4,0.2,8.8624,7734,7734,7734,7734,7734,7734,7734,7734
4564,CA-2017-129490,26-09-2017,Standard Class,SJ-20125,Sanjit Jacobs,United States,Miramar,Florida,33023,South,FUR-CH-10003298,Furniture,419.136,4,0.2,-57.6312,7735,7735,7735,7735,7735,7735,7735,7735
7527,US-2017-106145,26-09-2017,Same Day,RA-19885,Ruben Ausman,United States,San Francisco,California,94109,West,OFF-EN-10001028,Office Supplies,71.88,6,0,33.0648,7736,7736,7736,7736,7736,7736,7736,7736
7528,US-2017-106145,26-09-2017,Same Day,RA-19885,Ruben Ausman,United States,San Francisco,California,94109,West,FUR-FU-10003829,Furniture,9.24,3,0,2.9568,7737,7737,7737,7737,7737,7737,7737,7737
7529,US-2017-106145,26-09-2017,Same Day,RA-19885,Ruben Ausman,United States,San Francisco,California,94109,West,OFF-PA-10002245,Office Supplies,35.88,6,0,16.146,7738,7738,7738,7738,7738,7738,7738,7738
7530,US-2017-106145,26-09-2017,Same Day,RA-19885,Ruben Ausman,United States,San Francisco,California,94109,West,OFF-BI-10002215,Office Supplies,17.04,3,0.2,5.538,7739,7739,7739,7739,7739,7739,7739,7739
7531,US-2017-106145,26-09-2017,Same Day,RA-19885,Ruben Ausman,United States,San Francisco,California,94109,West,OFF-BI-10003925,Office Supplies,931.176,3,0.2,314.2719,7740,7740,7740,7740,7740,7740,7740,7740
7763,CA-2017-156391,26-09-2017,First Class,SL-20155,Sara Luxemburg,United States,Salem,Oregon,97301,West,OFF-AR-10003251,Office Supplies,2.224,1,0.2,0.556,7741,7741,7741,7741,7741,7741,7741,7741
1069,US-2017-139955,28-09-2017,Second Class,CM-12160,Charles McCrossin,United States,Brownsville,Texas,78521,Central,OFF-SU-10001935,Office Supplies,1.744,1,0.2,-0.3488,7742,7742,7742,7742,7742,7742,7742,7742
4460,US-2017-125717,28-09-2017,First Class,DS-13030,Darrin Sayre,United States,Aurora,Colorado,80013,West,FUR-FU-10001979,Furniture,32.776,1,0.2,3.2776,7743,7743,7743,7743,7743,7743,7743,7743
4461,US-2017-125717,28-09-2017,First Class,DS-13030,Darrin Sayre,United States,Aurora,Colorado,80013,West,OFF-ST-10001522,Office Supplies,147.184,2,0.2,-29.4368,7744,7744,7744,7744,7744,7744,7744,7744
4462,US-2017-125717,28-09-2017,First Class,DS-13030,Darrin Sayre,United States,Aurora,Colorado,80013,West,TEC-AC-10003657,Technology,54.384,2,0.2,1.3596,7745,7745,7745,7745,7745,7745,7745,7745
4463,US-2017-125717,28-09-2017,First Class,DS-13030,Darrin Sayre,United States,Aurora,Colorado,80013,West,OFF-BI-10001718,Office Supplies,76.776,4,0.7,-58.8616,7746,7746,7746,7746,7746,7746,7746,7746
4464,US-2017-125717,28-09-2017,First Class,DS-13030,Darrin Sayre,United States,Aurora,Colorado,80013,West,OFF-PA-10003022,Office Supplies,14.352,3,0.2,5.2026,7747,7747,7747,7747,7747,7747,7747,7747
4465,US-2017-125717,28-09-2017,First Class,DS-13030,Darrin Sayre,United States,Aurora,Colorado,80013,West,OFF-AP-10000891,Office Supplies,209.792,2,0.2,26.224,7748,7748,7748,7748,7748,7748,7748,7748
5462,CA-2017-101574,28-09-2017,Standard Class,BD-11725,Bruce Degenhardt,United States,Los Angeles,California,90032,West,FUR-FU-10001706,Furniture,9.24,3,0,4.4352,7749,7749,7749,7749,7749,7749,7749,7749
6321,CA-2017-160017,28-09-2017,Standard Class,SP-20860,Sung Pak,United States,Jacksonville,Florida,32216,South,OFF-PA-10001800,Office Supplies,10.368,2,0.2,3.6288,7750,7750,7750,7750,7750,7750,7750,7750
8054,CA-2017-152205,28-09-2017,Standard Class,SF-20965,Sylvia Foulston,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004094,Office Supplies,2.655,1,0.7,-1.8585,7751,7751,7751,7751,7751,7751,7751,7751
985,CA-2017-100314,29-09-2017,Standard Class,AS-10630,Ann Steele,United States,Pasadena,Texas,77506,Central,OFF-LA-10001569,Office Supplies,7.968,2,0.2,2.5896,7752,7752,7752,7752,7752,7752,7752,7752
986,CA-2017-100314,29-09-2017,Standard Class,AS-10630,Ann Steele,United States,Pasadena,Texas,77506,Central,OFF-EN-10000461,Office Supplies,27.968,4,0.2,9.4392,7753,7753,7753,7753,7753,7753,7753,7753
987,CA-2017-100314,29-09-2017,Standard Class,AS-10630,Ann Steele,United States,Pasadena,Texas,77506,Central,TEC-MA-10003066,Technology,336.51,3,0.4,44.868,7754,7754,7754,7754,7754,7754,7754,7754
4472,CA-2017-121300,29-09-2017,Same Day,MG-17680,Maureen Gastineau,United States,Mentor,Ohio,44060,East,FUR-CH-10003774,Furniture,63.686,1,0.3,-15.4666,7755,7755,7755,7755,7755,7755,7755,7755
4473,CA-2017-121300,29-09-2017,Same Day,MG-17680,Maureen Gastineau,United States,Mentor,Ohio,44060,East,TEC-AC-10004571,Technology,239.976,3,0.2,65.9934,7756,7756,7756,7756,7756,7756,7756,7756
4474,CA-2017-121300,29-09-2017,Same Day,MG-17680,Maureen Gastineau,United States,Mentor,Ohio,44060,East,FUR-TA-10004442,Furniture,344.22,2,0.4,-189.321,7757,7757,7757,7757,7757,7757,7757,7757
4475,CA-2017-121300,29-09-2017,Same Day,MG-17680,Maureen Gastineau,United States,Mentor,Ohio,44060,East,OFF-PA-10002787,Office Supplies,15.552,3,0.2,5.4432,7758,7758,7758,7758,7758,7758,7758,7758
4476,CA-2017-121300,29-09-2017,Same Day,MG-17680,Maureen Gastineau,United States,Mentor,Ohio,44060,East,FUR-FU-10004586,Furniture,21.248,4,0.2,7.4368,7759,7759,7759,7759,7759,7759,7759,7759
4477,CA-2017-121300,29-09-2017,Same Day,MG-17680,Maureen Gastineau,United States,Mentor,Ohio,44060,East,OFF-PA-10002606,Office Supplies,8.448,2,0.2,2.64,7760,7760,7760,7760,7760,7760,7760,7760
4843,CA-2017-118402,29-09-2017,Standard Class,JO-15280,Jas O'Carroll,United States,Memphis,Tennessee,38109,South,OFF-ST-10001418,Office Supplies,243.92,5,0.2,-54.882,7761,7761,7761,7761,7761,7761,7761,7761
5139,CA-2017-128335,29-09-2017,Standard Class,JA-15970,Joseph Airdo,United States,Mount Vernon,New York,10550,East,OFF-EN-10001539,Office Supplies,23.34,3,0,10.9698,7762,7762,7762,7762,7762,7762,7762,7762
5140,CA-2017-128335,29-09-2017,Standard Class,JA-15970,Joseph Airdo,United States,Mount Vernon,New York,10550,East,OFF-PA-10004996,Office Supplies,51.55,5,0,24.2285,7763,7763,7763,7763,7763,7763,7763,7763
5791,CA-2017-140186,29-09-2017,First Class,PG-18820,Patrick Gardner,United States,Bakersfield,California,93309,West,OFF-FA-10002280,Office Supplies,35,7,0,16.8,7764,7764,7764,7764,7764,7764,7764,7764
5792,CA-2017-140186,29-09-2017,First Class,PG-18820,Patrick Gardner,United States,Bakersfield,California,93309,West,FUR-CH-10002961,Furniture,72.784,1,0.2,0,7765,7765,7765,7765,7765,7765,7765,7765
5793,CA-2017-140186,29-09-2017,First Class,PG-18820,Patrick Gardner,United States,Bakersfield,California,93309,West,OFF-AP-10002578,Office Supplies,97.84,2,0,25.4384,7766,7766,7766,7766,7766,7766,7766,7766
5794,CA-2017-140186,29-09-2017,First Class,PG-18820,Patrick Gardner,United States,Bakersfield,California,93309,West,FUR-FU-10004848,Furniture,51.75,1,0,15.525,7767,7767,7767,7767,7767,7767,7767,7767
5795,CA-2017-140186,29-09-2017,First Class,PG-18820,Patrick Gardner,United States,Bakersfield,California,93309,West,OFF-BI-10003364,Office Supplies,46.672,2,0.2,16.3352,7768,7768,7768,7768,7768,7768,7768,7768
6209,CA-2017-148138,29-09-2017,Standard Class,ME-18010,Michelle Ellison,United States,Marion,Ohio,43302,East,OFF-ST-10000563,Office Supplies,51.168,2,0.2,-6.396,7769,7769,7769,7769,7769,7769,7769,7769
7663,US-2017-141509,29-09-2017,First Class,SC-20575,Sonia Cooley,United States,Los Angeles,California,90036,West,OFF-AR-10002067,Office Supplies,99.2,5,0,25.792,7770,7770,7770,7770,7770,7770,7770,7770
8591,CA-2017-126676,29-09-2017,First Class,FH-14365,Fred Hopkins,United States,Hempstead,New York,11550,East,OFF-EN-10004846,Office Supplies,7.98,3,0,3.9102,7771,7771,7771,7771,7771,7771,7771,7771
9802,CA-2017-137918,29-09-2017,Standard Class,JK-15730,Joe Kamberova,United States,Lodi,California,95240,West,OFF-SU-10000898,Office Supplies,97.3,7,0,28.217,7772,7772,7772,7772,7772,7772,7772,7772
5266,CA-2017-147452,30-09-2017,First Class,CS-11845,Cari Sayre,United States,Seattle,Washington,98103,West,OFF-PA-10001838,Office Supplies,11.76,2,0,5.7624,7773,7773,7773,7773,7773,7773,7773,7773
5267,CA-2017-147452,30-09-2017,First Class,CS-11845,Cari Sayre,United States,Seattle,Washington,98103,West,OFF-PA-10004039,Office Supplies,167.94,3,0,82.2906,7774,7774,7774,7774,7774,7774,7774,7774
5268,CA-2017-147452,30-09-2017,First Class,CS-11845,Cari Sayre,United States,Seattle,Washington,98103,West,OFF-AP-10001626,Office Supplies,3.89,1,0,1.0114,7775,7775,7775,7775,7775,7775,7775,7775
6694,CA-2017-144225,30-09-2017,Second Class,CC-12475,Cindy Chapman,United States,Baltimore,Maryland,21215,East,OFF-PA-10000062,Office Supplies,164.88,3,0,80.7912,7776,7776,7776,7776,7776,7776,7776,7776
9141,CA-2017-123029,30-09-2017,Second Class,BT-11530,Bradley Talbott,United States,Los Angeles,California,90049,West,TEC-AC-10002402,Technology,159.98,2,0,47.994,7777,7777,7777,7777,7777,7777,7777,7777
9215,US-2017-120908,30-09-2017,First Class,BF-10975,Barbara Fisher,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004677,Office Supplies,20.664,7,0.2,6.9741,7778,7778,7778,7778,7778,7778,7778,7778
9688,US-2017-130603,30-09-2017,Standard Class,SC-20050,Sample Company A,United States,Arlington,Texas,76017,Central,OFF-BI-10000301,Office Supplies,11.646,9,0.8,-17.469,7779,7779,7779,7779,7779,7779,7779,7779
429,CA-2017-152275,01-10-2017,Standard Class,KH-16630,Ken Heidel,United States,San Antonio,Texas,78207,Central,OFF-AR-10000369,Office Supplies,6.672,6,0.2,0.5004,7780,7780,7780,7780,7780,7780,7780,7780
567,CA-2017-156951,01-10-2017,Standard Class,EB-13840,Ellis Ballard,United States,Seattle,Washington,98105,West,OFF-PA-10004530,Office Supplies,91.84,8,0,45.0016,7781,7781,7781,7781,7781,7781,7781,7781
568,CA-2017-156951,01-10-2017,Standard Class,EB-13840,Ellis Ballard,United States,Seattle,Washington,98105,West,OFF-BI-10001107,Office Supplies,81.088,7,0.2,27.3672,7782,7782,7782,7782,7782,7782,7782,7782
569,CA-2017-156951,01-10-2017,Standard Class,EB-13840,Ellis Ballard,United States,Seattle,Washington,98105,West,OFF-PA-10004451,Office Supplies,19.44,3,0,9.3312,7783,7783,7783,7783,7783,7783,7783,7783
570,CA-2017-156951,01-10-2017,Standard Class,EB-13840,Ellis Ballard,United States,Seattle,Washington,98105,West,FUR-CH-10004997,Furniture,451.152,3,0.2,0,7784,7784,7784,7784,7784,7784,7784,7784
2214,CA-2017-129378,01-10-2017,First Class,NS-18505,Neola Schneider,United States,San Jose,California,95123,West,OFF-BI-10002012,Office Supplies,1.44,1,0.2,0.504,7785,7785,7785,7785,7785,7785,7785,7785
2215,CA-2017-129378,01-10-2017,First Class,NS-18505,Neola Schneider,United States,San Jose,California,95123,West,OFF-BI-10001922,Office Supplies,61.776,13,0.2,20.8494,7786,7786,7786,7786,7786,7786,7786,7786
2216,CA-2017-129378,01-10-2017,First Class,NS-18505,Neola Schneider,United States,San Jose,California,95123,West,OFF-AP-10000576,Office Supplies,241.96,2,0,60.49,7787,7787,7787,7787,7787,7787,7787,7787
2217,CA-2017-129378,01-10-2017,First Class,NS-18505,Neola Schneider,United States,San Jose,California,95123,West,FUR-CH-10000553,Furniture,108.608,4,0.2,9.5032,7788,7788,7788,7788,7788,7788,7788,7788
3296,CA-2017-113418,01-10-2017,First Class,CM-12655,Corinna Mitchell,United States,New York City,New York,10035,East,TEC-MA-10002428,Technology,1704.89,11,0,767.2005,7789,7789,7789,7789,7789,7789,7789,7789
3582,CA-2017-117807,01-10-2017,Standard Class,DK-13090,Dave Kipp,United States,Fremont,Nebraska,68025,Central,OFF-PA-10000994,Office Supplies,104.85,1,0,50.328,7790,7790,7790,7790,7790,7790,7790,7790
8992,US-2017-139577,01-10-2017,Standard Class,TN-21040,Tanja Norvell,United States,San Francisco,California,94110,West,TEC-AC-10004708,Technology,104.75,5,0,21.9975,7791,7791,7791,7791,7791,7791,7791,7791
750,CA-2017-126074,02-10-2017,Standard Class,RF-19735,Roland Fjeld,United States,Trenton,Michigan,48183,Central,OFF-BI-10003638,Office Supplies,58.05,3,0,26.703,7792,7792,7792,7792,7792,7792,7792,7792
751,CA-2017-126074,02-10-2017,Standard Class,RF-19735,Roland Fjeld,United States,Trenton,Michigan,48183,Central,FUR-FU-10003577,Furniture,157.74,11,0,56.7864,7793,7793,7793,7793,7793,7793,7793,7793
752,CA-2017-126074,02-10-2017,Standard Class,RF-19735,Roland Fjeld,United States,Trenton,Michigan,48183,Central,OFF-AR-10003478,Office Supplies,56.98,7,0,22.792,7794,7794,7794,7794,7794,7794,7794,7794
753,CA-2017-126074,02-10-2017,Standard Class,RF-19735,Roland Fjeld,United States,Trenton,Michigan,48183,Central,OFF-BI-10000546,Office Supplies,2.88,1,0,1.4112,7795,7795,7795,7795,7795,7795,7795,7795
3128,CA-2017-147564,02-10-2017,Standard Class,BP-11155,Becky Pak,United States,New York City,New York,10011,East,OFF-PA-10004438,Office Supplies,49.12,4,0,23.0864,7796,7796,7796,7796,7796,7796,7796,7796
3192,CA-2017-123981,02-10-2017,Standard Class,RW-19630,Rob Williams,United States,New York City,New York,10035,East,TEC-PH-10002115,Technology,65.99,1,0,17.1574,7797,7797,7797,7797,7797,7797,7797,7797
3978,CA-2017-101308,02-10-2017,Standard Class,FG-14260,Frank Gastineau,United States,Seattle,Washington,98105,West,OFF-FA-10002780,Office Supplies,8.94,3,0,4.1124,7798,7798,7798,7798,7798,7798,7798,7798
3979,CA-2017-101308,02-10-2017,Standard Class,FG-14260,Frank Gastineau,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,84.784,2,0.2,-20.1362,7799,7799,7799,7799,7799,7799,7799,7799
4136,CA-2017-105914,02-10-2017,Standard Class,PV-18985,Paul Van Hugh,United States,Los Angeles,California,90036,West,OFF-BI-10002854,Office Supplies,112.12,5,0.2,42.045,7800,7800,7800,7800,7800,7800,7800,7800
4137,CA-2017-105914,02-10-2017,Standard Class,PV-18985,Paul Van Hugh,United States,Los Angeles,California,90036,West,OFF-ST-10003716,Office Supplies,1575.14,7,0,204.7682,7801,7801,7801,7801,7801,7801,7801,7801
5317,US-2017-162558,02-10-2017,First Class,Dp-13240,Dean percer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10002364,Furniture,11.808,2,0.2,1.3284,7802,7802,7802,7802,7802,7802,7802,7802
5318,US-2017-162558,02-10-2017,First Class,Dp-13240,Dean percer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004864,Furniture,9.656,1,0.2,1.5691,7803,7803,7803,7803,7803,7803,7803,7803
5319,US-2017-162558,02-10-2017,First Class,Dp-13240,Dean percer,United States,Knoxville,Tennessee,37918,South,OFF-PA-10003172,Office Supplies,20.736,4,0.2,7.2576,7804,7804,7804,7804,7804,7804,7804,7804
5320,US-2017-162558,02-10-2017,First Class,Dp-13240,Dean percer,United States,Knoxville,Tennessee,37918,South,OFF-BI-10000977,Office Supplies,27.36,3,0.7,-21.888,7805,7805,7805,7805,7805,7805,7805,7805
5321,US-2017-162558,02-10-2017,First Class,Dp-13240,Dean percer,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,2314.116,7,0.4,-1002.7836,7806,7806,7806,7806,7806,7806,7806,7806
5322,US-2017-162558,02-10-2017,First Class,Dp-13240,Dean percer,United States,Knoxville,Tennessee,37918,South,OFF-BI-10003984,Office Supplies,34.236,4,0.7,-26.2476,7807,7807,7807,7807,7807,7807,7807,7807
5323,US-2017-162558,02-10-2017,First Class,Dp-13240,Dean percer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10003691,Furniture,19.76,2,0.2,5.928,7808,7808,7808,7808,7808,7808,7808,7808
5556,CA-2017-116113,02-10-2017,Second Class,JW-15220,Jane Waco,United States,Montgomery,Alabama,36116,South,FUR-FU-10002963,Furniture,10.16,2,0,3.4544,7809,7809,7809,7809,7809,7809,7809,7809
